tx,1003,2025,2018,2027,2015,1010,1026,2008,2005,1011,2006,2007,2020,2011,2024,1012,1002,2022,2004,2017,1001,2026,2009,2010,2019,1025,x
borrow array from storage + load and save long string on signers address,55486,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,47125,5,0,8,130807,1189,0,0,0,0,439
load and save empty string on signers address + call empty contract function,25159,9,0,0,8,0,0,0,0,0,0,0,3689,8,0,0,13785,5,0,8,38948,1148,0,0,0,0,179
load and save long string on signers address + get public account,46676,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,32447,5,0,8,79127,1189,0,0,0,0,259
copy array from storage + get account and get available balance,4362,1581,0,0,1580,0,17420,0,0,0,0,0,600313,1580,0,0,10714,529,0,1318,29540,0,262,0,262,0,149
copy array from storage and save a duplicate + get signer vault,20759,9,0,0,8,0,25250,0,1010,0,0,0,4656,8,0,0,23789,5,0,8,52632,1681,0,0,0,0,279
copy array from storage and save a duplicate,864,9,0,0,8,0,7200,0,288,0,0,0,4534,8,0,0,1728,5,0,8,4898,1681,0,0,0,0,20
add key to account,5798,9,0,0,8,0,211627,0,0,0,0,2899,2312,8,0,0,2899,5,2899,8,5800,0,0,0,0,2899,323
convert int to string and concatenate it,274420,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,137210,5,0,8,274422,0,0,0,0,0,659
get account and get available balance,13180,7917,0,0,7916,0,0,0,0,0,0,0,3002080,7916,0,0,1318,2641,0,6598,17136,0,1318,0,1318,0,592
convert int to string + add key to account,21308,9,0,0,8,0,118698,0,0,0,0,1626,2312,8,0,0,19682,5,1626,8,39368,0,0,0,0,1626,170
load and save empty string on signers address + convert int to string,227538,9,0,0,8,0,0,0,0,0,0,0,3366,8,0,0,180999,5,0,8,408541,1114,0,0,0,0,749
load and save long string on signers address + borrow array from storage,47476,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,40238,5,0,8,111718,1189,0,0,0,0,318
add key to account + create new account and deploy contract,5571,2688,0,141,2828,141,193119,0,282,0,141,2856,171171,2828,0,0,2715,1415,2574,1418,5575,23263,0,0,0,2856,676
get signer address + convert int to string and concatenate it,91918,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,95165,5,0,8,190334,0,0,0,0,0,233
emit event + create new account and deploy contract,9879,207,0,11,217,4934,407,0,22,0,11,4945,15782,217,0,0,4934,71,0,74,14806,1815,0,0,0,22,63
mint NFT + get account and get balance,7584,225,0,0,224,1887,0,1887,1936,5661,0,0,33777,224,0,0,1899,77,0,140,13261,375916,0,12,0,0,108
add key to account + get public account,70890,9,0,0,8,0,187902,0,0,0,0,2574,2394,8,0,0,68316,5,2574,8,136636,0,0,0,0,2574,878
mint NFT,14144,9,0,0,8,3536,0,3536,3627,10608,0,0,5210,8,0,0,3536,5,0,8,24754,692841,0,0,0,0,232
add and remove key to/from account + get account and get storage used,2748,9,0,0,8,0,42997,0,0,0,0,1178,2312,8,589,0,1570,5,589,8,3733,0,0,0,981,1178,124
convert int to string and concatenate it + get account and get available balance,143800,3963,0,0,3962,0,0,0,0,0,0,0,1502196,3962,0,0,69264,1323,0,3303,145781,0,659,0,659,0,846
get signer receiver + load and save long string on signers address,143561,9,0,0,8,0,0,0,0,0,0,0,3830,8,0,0,63688,5,0,8,174883,1155,0,0,0,0,905
get public account + create new account and deploy contract,66165,3252,0,141,3392,141,5217,0,282,0,141,282,160446,3392,0,0,65883,2543,0,2546,131911,23265,0,0,0,282,691
get signer address + get account and get storage capacity,1600,1929,320,0,1928,0,0,0,0,0,0,0,730632,1928,0,0,10933,645,0,1608,22830,0,0,0,0,0,217
load and save long string on signers address,39546,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,19773,5,0,8,59321,1189,0,0,0,0,132
get signer receiver,17676,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,5892,5,0,8,11786,0,0,0,0,0,104
copy array from storage,8012,9,0,0,8,0,80120,0,0,0,0,0,4124,8,0,0,48072,5,0,8,120182,0,0,0,0,0,201
add key to account,4496,9,0,0,8,0,164104,0,0,0,0,2248,2326,8,0,0,2248,5,2248,8,4498,0,0,0,0,2248,237
copy array from storage and save a duplicate + create new account and deploy contract,5445,1339,0,70,1408,70,46215,0,1885,0,70,140,85454,1408,0,0,10540,705,0,708,29879,13230,0,0,0,140,308
get account and get storage used + borrow array from storage,6190,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,31365,5,0,8,77839,0,0,0,1155,0,270
get signer receiver + copy array from storage and save a duplicate,50061,9,0,0,8,0,12550,0,502,0,0,0,4998,8,0,0,19197,5,0,8,40908,1681,0,0,0,0,392
load and save long string on signers address + copy array from storage,58194,9,0,0,8,0,54220,0,0,0,0,0,4124,8,0,0,58918,5,0,8,160492,1189,0,0,0,0,403
get account and get available balance,4600,2769,0,0,2768,0,0,0,0,0,0,0,1049272,2768,0,0,460,925,0,2308,5982,0,460,0,460,0,179
create new account and deploy contract,552,3321,0,184,3504,184,6808,0,368,0,184,368,215016,3504,0,0,184,1109,0,1112,554,30360,0,0,0,368,443
get signer vault + copy array from storage,3438,9,0,0,8,0,33570,0,0,0,0,0,4123,8,0,0,20223,5,0,8,50521,0,0,0,0,0,109
get public account + get account and get balance,24128,2385,0,0,2384,0,0,0,0,0,0,0,310350,2384,0,0,23864,797,0,1460,47996,0,0,132,0,0,242
copy array from storage + get signer address,9613,9,0,0,8,0,96130,0,0,0,0,0,3899,8,0,0,241125,5,0,8,511093,0,0,0,0,0,926
copy array from storage + convert int to string,35189,9,0,0,8,0,18730,0,0,0,0,0,4001,8,0,0,44554,5,0,8,94731,0,0,0,0,0,167
convert int to string and concatenate it + emit event,32374,9,0,0,8,4106,0,0,0,0,0,4106,2615,8,0,0,16187,5,0,8,36484,0,0,0,0,0,70
copy array from storage,19226,9,0,0,8,0,192260,0,0,0,0,0,4124,8,0,0,115356,5,0,8,288392,0,0,0,0,0,704
get account and get storage used,17694,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,17694,5,0,8,35390,0,0,0,17694,0,348
add key to account,4270,9,0,0,8,0,155855,0,0,0,0,2135,2312,8,0,0,2135,5,2135,8,4272,0,0,0,0,2135,601
get account and get balance,1896,12017,0,0,12016,0,0,0,0,0,0,0,1450856,12016,0,0,632,6325,0,9488,2530,0,0,632,0,0,275
get account and get available balance + add and remove key to/from account,7013,3963,0,0,3962,0,10293,0,0,0,0,282,1502196,3962,141,0,800,1323,141,3303,8994,0,659,0,659,282,385
borrow array from storage + get account and get storage used,23232,9,0,0,8,0,0,0,0,0,0,0,4022,8,0,0,58707,5,0,8,138703,0,0,0,16137,0,458
convert int to string and concatenate it + get signer vault,19992,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,13216,5,0,8,26436,0,0,0,0,0,88
create new account and deploy contract + get public account,867,1485,0,82,1566,82,3034,0,164,0,82,164,100548,1566,0,0,703,497,0,500,1492,13530,0,0,0,164,150
get signer address + get signer vault,17617,9,0,0,8,0,0,0,0,0,0,0,3713,8,0,0,52003,5,0,8,104010,0,0,0,0,0,299
copy array from storage,6092,9,0,0,8,0,60920,0,0,0,0,0,4124,8,0,0,36552,5,0,8,91382,0,0,0,0,0,158
load and save long string on signers address,86070,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,43035,5,0,8,129107,1189,0,0,0,0,522
convert int to string,50515,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,50515,5,0,8,101032,0,0,0,0,0,147
get account and get storage used + borrow array from storage,15846,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,29411,5,0,8,66965,0,0,0,13133,0,256
copy array from storage + add and remove key to/from account,7251,9,0,0,8,0,121444,0,0,0,0,2276,4001,8,1138,0,24160,5,1138,8,60973,0,0,0,0,2276,359
convert int to string and concatenate it + get signer address,912,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,18228,5,0,8,36460,0,0,0,0,0,88
copy array from storage and save a duplicate + create new account,2549,909,0,0,908,0,20825,0,833,0,50,50,4534,908,0,0,5048,305,0,308,14265,1681,0,0,0,0,117
get account and get available balance + add and remove key to/from account,1470,243,0,0,242,0,26280,0,0,0,0,720,91076,242,360,0,399,83,360,203,1591,0,39,0,39,720,116
,15,7,0,0,6,5,0,2,0,6,0,3,4036,6,0,2,0,4,0,6,27,226,0,0,0,0,9
get signer vault,72170,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,72170,5,0,8,144342,0,0,0,0,0,999
get account and get available balance + emit event,10698,3963,0,0,3962,2054,0,0,0,0,0,2054,1529518,3962,0,0,2713,1323,0,3303,14733,0,659,0,659,0,337
borrow array from storage + convert int to string and concatenate it,57466,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,34662,5,0,8,72562,0,0,0,0,0,141
convert int to string and concatenate it + get signer vault,78111,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,45632,5,0,8,91268,0,0,0,0,0,260
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,347903,5,0,8,347905,0,0,0,0,0,381
copy array from storage + get signer vault,45698,9,0,0,8,0,96130,0,0,0,0,0,4021,8,0,0,93763,5,0,8,216369,0,0,0,0,0,603
,2,1,0,0,0,0,10,0,1,0,0,0,3201,0,0,0,0,0,0,0,2,1625,0,0,0,1,2
create new account,339,6111,0,0,6110,0,0,0,0,0,339,339,2394,6110,0,0,339,2039,0,2042,680,0,0,0,0,0,667
get account and get balance,3270,20719,0,0,20718,0,0,0,0,0,0,0,2545364,20718,0,0,1090,10905,0,16358,4362,0,0,1090,0,0,697
create new account and deploy contract + mint NFT,5177,1287,0,71,1357,1312,2627,1241,1415,3723,71,142,90463,1357,0,0,1312,431,0,434,8904,256889,0,0,0,142,242
add key to account,1348,9,0,0,8,0,49202,0,0,0,0,674,2312,8,0,0,674,5,674,8,1350,0,0,0,0,674,83
get account and get storage capacity + copy array from storage,5633,1299,215,0,1298,0,45580,0,0,0,0,0,502279,1298,0,0,27563,435,0,1083,69449,0,0,0,0,0,199
create new account,110,1989,0,0,1988,0,0,0,0,0,110,110,2312,1988,0,0,110,665,0,668,222,0,0,0,0,0,341
copy array from storage + create new account,4025,1143,0,0,1142,0,39620,0,0,0,63,63,4124,1142,0,0,23835,383,0,386,59560,0,0,0,0,0,263
,2,1,0,1,1,1,764,0,3,0,0,1,3201,1,0,0,0,0,0,0,3,274,0,0,0,3,5
create new account and deploy contract,477,2871,0,159,3029,159,5883,0,318,0,159,318,186116,3029,0,0,159,959,0,962,479,26235,0,0,0,318,439
create new account and deploy contract,186,1125,0,62,1186,62,2294,0,124,0,62,124,76608,1186,0,0,62,377,0,380,188,10230,0,0,0,124,152
get account and get available balance,570,351,0,0,350,0,0,0,0,0,0,0,134463,350,0,0,57,119,0,293,743,0,57,0,57,0,23
emit event + copy array from storage and save a duplicate,14034,9,0,0,8,5394,27050,0,1082,0,0,5394,4878,8,0,0,11886,5,0,8,34580,1722,0,0,0,0,307
get account and get balance + get account and get storage capacity,1651,6555,140,0,6554,0,0,0,0,0,0,0,1047516,6554,0,0,457,2187,0,4195,1972,0,0,317,0,0,201
convert int to string + load and save empty string on signers address,97643,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,78755,5,0,8,176402,1148,0,0,0,0,1090
copy array from storage + borrow array from storage,3326,9,0,0,8,0,14370,0,0,0,0,0,4124,8,0,0,19956,5,0,8,49894,0,0,0,0,0,107
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,323208,5,0,8,323210,0,0,0,0,0,454
convert int to string and concatenate it,21034,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,10517,5,0,8,21036,0,0,0,0,0,40
load and save empty string on signers address + call empty contract function,24398,9,0,0,8,0,0,0,0,0,0,0,3689,8,0,0,12280,5,0,8,36682,1148,0,0,0,0,138
get account and get storage capacity + convert int to string and concatenate it,137980,933,154,0,932,0,0,0,0,0,0,0,359212,932,0,0,68759,313,0,778,137984,0,0,0,0,0,521
get signer vault + get account and get balance,37225,7229,0,0,7228,0,0,0,0,0,0,0,874550,7228,0,0,36465,3805,0,5708,73694,0,0,380,0,0,803
transfer tokens + get public account,26642,9,0,0,8,927,0,309,0,927,0,618,4117,8,0,309,23552,5,0,8,53597,225,0,0,0,0,196
transfer tokens + add key to account,14641,9,0,0,8,2943,140525,981,0,2943,0,3887,4117,8,0,981,2906,5,1925,8,26417,225,0,0,0,1925,359
borrow array from storage,5382,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,32292,5,0,8,80732,0,0,0,0,0,177
get account and get balance,819,5196,0,0,5195,0,0,0,0,0,0,0,639303,5195,0,0,273,2735,0,4103,1094,0,0,273,0,0,192
get account and get balance + mint NFT,13686,3645,0,0,3644,3270,0,3270,3355,9810,0,0,468696,3644,0,0,3472,1217,0,2230,23702,645991,0,202,0,0,259
get account and get storage used,6936,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,6936,5,0,8,13874,0,0,0,6936,0,671
convert int to string and concatenate it + emit event,190602,9,0,0,8,26696,0,0,0,0,0,26696,2465,8,0,0,95301,5,0,8,217302,0,0,0,0,0,669
get account and get storage capacity + borrow array from storage,1585,279,45,0,278,0,0,0,0,0,0,0,106421,278,0,0,8205,95,0,233,20629,0,0,0,0,0,77
transfer tokens + load and save long string on signers address,30821,9,0,0,8,3345,0,1115,0,3345,0,2230,4240,8,0,1115,10393,5,0,8,53483,1414,0,0,0,0,277
borrow array from storage,4903,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,29418,5,0,8,73547,0,0,0,0,0,164
get account and get balance,672,4265,0,0,4264,0,0,0,0,0,0,0,524986,4264,0,0,224,2245,0,3368,898,0,0,224,0,0,116
call empty contract function + transfer tokens,33349,9,0,0,8,1893,0,631,0,1893,0,1262,4338,8,0,631,27039,5,0,8,67333,225,0,0,0,0,302
copy array from storage,19226,9,0,0,8,0,192260,0,0,0,0,0,4001,8,0,0,115356,5,0,8,288392,0,0,0,0,0,1019
copy array from storage and save a duplicate + convert int to string and concatenate it,142106,9,0,0,8,0,40800,0,1632,0,0,0,4657,8,0,0,78397,5,0,8,164958,1722,0,0,0,0,684
transfer tokens,31009,9,0,0,8,8457,0,2819,0,8457,0,5638,4117,8,0,2819,2819,5,0,8,64839,225,0,0,0,0,402
get account and get balance,1611,12360,0,0,12359,0,0,0,0,0,0,0,1255215,12359,0,0,537,9671,0,12359,2150,0,0,537,0,0,406
load and save empty string on signers address,39244,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,19622,5,0,8,58868,1148,0,0,0,0,131
get signer address + create new account and deploy contract,126,765,0,42,806,42,1554,0,84,0,42,84,50864,806,0,0,4341,257,0,260,8728,6928,0,0,0,84,90
get account and get storage capacity + copy array from storage,5130,2451,407,0,2450,0,30950,0,0,0,0,0,930333,2450,0,0,18977,819,0,2043,48464,0,0,0,0,0,230
transfer tokens + get account and get balance,25813,9819,0,0,9818,6594,0,2198,0,6594,0,4396,1234625,9818,0,2198,2743,3275,0,6003,52738,225,0,545,0,0,785
mint NFT + add key to account,16498,9,0,0,8,3235,129867,3235,3318,9705,0,1779,4931,8,0,0,5014,5,1779,8,26207,633743,0,0,0,1779,535
get account and get balance + get signer address,1203,7628,0,0,7627,0,0,0,0,0,0,0,937927,7627,0,0,12286,4015,0,6023,25378,0,0,401,0,0,292
emit event + get account and get storage used,16729,9,0,0,8,7080,0,0,0,0,0,7080,2615,8,0,0,9649,5,0,8,26382,0,0,0,2569,0,998
get account and get available balance + call empty contract function,12655,321,0,0,320,0,0,0,0,0,0,0,120885,320,0,0,12187,109,0,268,24950,0,52,0,52,0,67
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,295199,5,0,8,295201,0,0,0,0,0,442
load and save empty string on signers address + get signer vault,76067,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,56076,5,0,8,132147,1148,0,0,0,0,697
load and save long string on signers address,60230,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,30115,5,0,8,90347,1189,0,0,0,0,197
get account and get available balance + load and save empty string on signers address,25646,1431,0,0,1430,0,0,0,0,0,0,0,542880,1430,0,0,11875,479,0,1193,37999,1148,237,0,237,0,160
create new account and deploy contract + get account and get balance,741,4455,0,8,4462,8,296,0,16,0,8,16,559348,4462,0,0,247,1487,0,2685,984,1320,0,239,0,16,125
get signer receiver + add key to account,16433,9,0,0,8,0,99718,0,0,0,0,1366,3932,8,0,0,5933,5,1366,8,11870,0,0,0,0,1366,391
get account and get storage used,29944,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,29944,5,0,8,59890,0,0,0,29944,0,354
mint NFT + create new account,19210,3069,0,0,3068,4760,0,4760,4881,14280,170,170,2668,3068,0,0,4930,1025,0,1028,33664,928744,0,0,0,0,687
borrow array from storage,5299,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,31794,5,0,8,79487,0,0,0,0,0,253
get signer vault + copy array from storage and save a duplicate,38176,9,0,0,8,0,17425,0,697,0,0,0,4779,8,0,0,40267,5,0,8,84023,1722,0,0,0,0,551
create new account and deploy contract,843,5067,0,281,5347,281,10397,0,562,0,281,562,317526,5347,0,0,281,1691,0,1694,845,46364,0,0,0,562,732
call empty contract function + add key to account,33520,9,0,0,8,0,37522,0,0,0,0,514,2533,8,0,0,33006,5,514,8,66016,0,0,0,0,514,221
convert int to string and concatenate it + get signer address,137210,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,252052,5,0,8,504108,0,0,0,0,0,643
copy array from storage + get signer address,774,9,0,0,8,0,7740,0,0,0,0,0,4124,8,0,0,21310,5,0,8,44946,0,0,0,0,0,49
get signer receiver + load and save empty string on signers address,61520,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,29475,5,0,8,85859,1148,0,0,0,0,241
get account and get storage capacity + get signer receiver,52500,4743,789,0,4742,0,0,0,0,0,0,0,1799696,4742,0,0,16974,1583,0,3953,36319,0,0,0,0,0,1092
call empty contract function + get account and get available balance,7474,1185,0,0,1184,0,0,0,0,0,0,0,384901,1184,0,0,5962,677,0,1184,13776,0,168,0,168,0,87
copy array from storage + convert int to string and concatenate it,67061,9,0,0,8,0,44210,0,0,0,0,0,4001,8,0,0,57846,5,0,8,128959,0,0,0,0,0,1885
get account and get available balance + convert int to string and concatenate it,143800,3963,0,0,3962,0,0,0,0,0,0,0,1529297,3962,0,0,69264,1323,0,3303,145781,0,659,0,659,0,700
add and remove key to/from account + get account and get storage capacity,979,687,113,0,686,0,10074,0,0,0,0,276,264215,686,138,0,251,231,138,573,983,0,0,0,0,276,62
create new account + emit event,19754,1377,0,0,1376,9839,0,0,0,0,76,9915,2533,1376,0,0,9915,461,0,464,29673,0,0,0,0,0,267
load and save empty string on signers address,77838,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,38919,5,0,8,116759,1148,0,0,0,0,324
get signer vault + borrow array from storage,43180,9,0,0,8,0,0,0,0,0,0,0,4246,8,0,0,78655,5,0,8,178599,0,0,0,0,0,681
copy array from storage and save a duplicate,3297,9,0,0,8,0,27475,0,1099,0,0,0,4534,8,0,0,6594,5,0,8,18685,1681,0,0,0,0,308
get signer address,0,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,47947,5,0,8,95896,0,0,0,0,0,77
load and save empty string on signers address + get public account,99537,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,69973,5,0,8,169514,1148,0,0,0,0,403
get signer vault + borrow array from storage,40037,9,0,0,8,0,0,0,0,0,0,0,4246,8,0,0,59797,5,0,8,131454,0,0,0,0,0,760
get public account + reference tx,12644,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,186877,5,0,8,199525,0,0,0,0,0,217
borrow array from storage + mint NFT,11734,9,0,0,8,2692,0,2692,2762,8076,0,0,7324,8,0,0,8488,5,0,8,33338,528602,0,0,0,0,157
copy array from storage,5651,9,0,0,8,0,56510,0,0,0,0,0,4124,8,0,0,33906,5,0,8,84767,0,0,0,0,0,1103
get account and get balance + get account and get storage used,5883,5595,0,0,5594,0,0,0,0,0,0,0,676160,5594,0,0,5295,2945,0,4418,11182,0,0,294,5001,0,182
call empty contract function + load and save empty string on signers address,78254,9,0,0,8,0,0,0,0,0,0,0,3812,8,0,0,54022,5,0,8,132280,1148,0,0,0,0,921
get signer receiver + copy array from storage,17808,9,0,0,8,0,24480,0,0,0,0,0,4465,8,0,0,19808,5,0,8,46964,0,0,0,0,0,233
get account and get storage used + get signer vault,13872,9,0,0,8,0,0,0,0,0,0,0,3713,8,0,0,13872,5,0,8,27748,0,0,0,12605,0,191
borrow array from storage + mint NFT,14107,9,0,0,8,2989,0,2989,3065,8967,0,0,6885,8,0,0,15895,5,0,8,53192,592029,0,0,0,0,215
emit event + load and save long string on signers address,148398,9,0,0,8,26696,0,0,0,0,0,26696,3519,8,0,0,74199,5,0,8,222601,1155,0,0,0,0,979
get account and get available balance + create new account and deploy contract,614,1641,0,78,1718,78,2886,0,156,0,78,156,183806,1718,0,0,116,549,0,666,732,12870,38,0,38,156,134
borrow array from storage + load and save empty string on signers address,34137,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,31583,5,0,8,86836,1148,0,0,0,0,213
get signer receiver + copy array from storage and save a duplicate,15384,9,0,0,8,0,15325,0,613,0,0,0,4998,8,0,0,8193,5,0,8,19455,1681,0,0,0,0,120
transfer tokens + create new account,15336,639,0,0,638,4173,0,1391,0,4173,35,2817,4117,638,0,1391,1426,215,0,218,32067,225,0,0,0,0,240
get account and get available balance + load and save empty string on signers address,44884,3963,0,0,3962,0,0,0,0,0,0,0,1503352,3962,0,0,19806,1323,0,3303,66012,1148,659,0,659,0,429
convert int to string and concatenate it + borrow array from storage,39446,9,0,0,8,0,0,0,0,0,0,0,4124,8,0,0,29436,5,0,8,64174,0,0,0,0,0,131
get account and get storage used + get account and get balance,9661,5481,0,0,5480,0,0,0,0,0,0,0,662408,5480,0,0,9085,2885,0,4328,18750,0,0,288,8797,0,218
mint NFT + get public account,42105,9,0,0,8,2091,0,2091,2146,6273,0,0,6101,8,0,0,35832,5,0,8,82123,415981,0,0,0,0,207
load and save long string on signers address + mint NFT,7196,9,0,0,8,1497,0,1497,1536,4491,0,0,6321,8,0,0,2101,5,0,8,12295,295973,0,0,0,0,83
get signer address,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,93850,5,0,8,187702,0,0,0,0,0,138
borrow array from storage + get signer receiver,5367,9,0,0,8,0,0,0,0,0,0,0,4465,8,0,0,10663,5,0,8,26028,0,0,0,0,0,88
get account and get balance + add and remove key to/from account,2073,3033,0,0,3032,0,38179,0,0,0,0,1046,394338,3032,523,0,691,1013,523,1856,2245,0,0,168,0,1046,168
transfer tokens,18942,9,0,0,8,5166,0,1722,0,5166,0,3444,4117,8,0,1722,1722,5,0,8,39608,225,0,0,0,0,240
create new account + convert int to string,51954,1665,0,0,1664,0,0,0,0,0,72,72,2394,1664,0,0,51954,1301,0,1304,103912,0,0,0,0,0,381
get signer address + create new account,55,1054,0,0,1053,0,0,0,0,0,55,55,2394,1053,0,0,51758,555,0,558,103520,0,0,0,0,0,243
emit event,39628,9,0,0,8,19814,0,0,0,0,0,19814,2535,8,0,0,19814,5,0,8,59444,0,0,0,0,0,159
copy array from storage and save a duplicate + get signer vault,12738,9,0,0,8,0,6025,0,241,0,0,0,4656,8,0,0,13461,5,0,8,28131,1681,0,0,0,0,179
add and remove key to/from account,78,9,0,0,8,0,1898,0,0,0,0,52,2312,8,26,0,26,5,26,8,80,0,0,0,0,52,6
load and save empty string on signers address,117584,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,58792,5,0,8,176378,1148,0,0,0,0,441
add and remove key to/from account + copy array from storage and save a duplicate,5802,9,0,0,8,0,50798,0,1883,0,0,102,4534,8,51,0,11349,5,51,8,32168,1681,0,0,0,102,103
mint NFT,25436,9,0,0,8,6359,0,6359,6522,19077,0,0,5460,8,0,0,6359,5,0,8,44515,1256677,0,0,0,0,284
transfer tokens,21263,9,0,0,8,5799,0,1933,0,5799,0,3866,4240,8,0,1933,1933,5,0,8,44461,225,0,0,0,0,397
get signer vault + get signer address,19097,9,0,0,8,0,0,0,0,0,0,0,3590,8,0,0,27873,5,0,8,55750,0,0,0,0,0,198
reference tx,0,9,0,0,8,0,0,0,0,0,0,0,2312,8,0,0,62288,5,0,8,62290,0,0,0,0,0,61
create new account + copy array from storage,450,1605,0,0,1604,0,3660,0,0,0,84,84,4001,1604,0,0,2280,845,0,848,5662,0,0,0,0,0,124
load and save long string on signers address + copy array from storage and save a duplicate,6257,9,0,0,8,0,6875,0,275,0,0,0,4534,8,0,0,4366,5,0,8,12827,1722,0,0,0,0,54
get signer vault + get signer receiver,11227,9,0,0,8,0,0,0,0,0,0,0,4055,8,0,0,5909,5,0,8,11822,0,0,0,0,0,166
get signer address + load and save long string on signers address,10432,9,0,0,8,0,0,0,0,0,0,0,3468,8,0,0,7462,5,0,8,20144,1189,0,0,0,0,54
call empty contract function + get signer vault,29815,9,0,0,8,0,0,0,0,0,0,0,3936,8,0,0,29815,5,0,8,59634,0,0,0,0,0,156
call empty contract function + copy array from storage and save a duplicate,60940,9,0,0,8,0,12550,0,502,0,0,0,4876,8,0,0,62446,5,0,8,127406,1722,0,0,0,0,262
get account and get storage used + add and remove key to/from account,5989,9,0,0,8,0,7592,0,0,0,0,208,2312,8,104,0,5781,5,104,8,11670,0,0,0,5677,208,105
add key to account + convert int to string and concatenate it,137252,9,0,0,8,0,1533,0,0,0,0,21,2312,8,0,0,68626,5,21,8,137256,0,0,0,0,21,865
get signer address + get account and get balance,141,902,0,0,901,0,0,0,0,0,0,0,112045,901,0,0,35190,475,0,713,70478,0,0,47,0,0,166
emit event + create new account,6556,441,0,0,440,3266,0,0,0,0,24,3290,2533,440,0,0,3290,149,0,152,9850,0,0,0,0,0,133
get account and get balance + load and save empty string on signers address,8034,5937,0,0,5936,0,0,0,0,0,0,0,731487,5936,0,0,3861,3125,0,4688,11899,1148,0,312,0,0,188
copy array from storage + reference tx,9613,9,0,0,8,0,96130,0,0,0,0,0,4124,8,0,0,243532,5,0,8,330053,0,0,0,0,0,615
call empty contract function,118867,9,0,0,8,0,0,0,0,0,0,0,2615,8,0,0,118867,5,0,8,237736,0,0,0,0,0,627
emit event,990,9,0,0,8,495,0,0,0,0,0,495,2615,8,0,0,495,5,0,8,1487,0,0,0,0,0,26
convert int to string,62281,9,0,0,8,0,0,0,0,0,0,0,2394,8,0,0,62281,5,0,8,124564,0,0,0,0,0,151
load and save empty string on signers address,13760,9,0,0,8,0,0,0,0,0,0,0,3591,8,0,0,6880,5,0,8,20642,1148,0,0,0,0,104
get public account + get account and get balance,41789,4721,0,0,4720,0,0,0,0,0,0,0,580978,4720,0,0,41293,2485,0,3728,83086,0,0,248,0,0,299
add key to account + reference tx,3512,9,0,0,8,0,128188,0,0,0,0,1756,2312,8,0,0,18896,5,1756,8,20656,0,0,0,0,1756,198
borrow array from storage + convert int to string,19348,9,0,0,8,0,0,0,0,0,0,0,4001,8,0,0,29043,5,0,8,63907,0,0,0,0,0,211
add and remove key to/from account,3534,9,0,0,8,0,85994,0,0,0,0,2356,2394,8,1178,0,1178,5,1178,8,3536,0,0,0,0,2356,186
mint NFT,21640,9,0,0,8,5410,0,5410,5549,16230,0,0,5673,8,0,0,5410,5,0,8,37872,1080561,0,0,0,0,267
create new account + get signer receiver,48725,3069,0,0,3068,0,0,0,0,0,170,170,4055,3068,0,0,16355,1025,0,1028,32714,0,0,0,0,0,652
create new account + transfer tokens,1160,3069,0,0,3068,270,0,90,0,270,170,350,4240,3068,0,90,260,1025,0,1028,2414,225,0,0,0,0,394
