get public account + load and save empty string on signers address,51578,231,0,35,9,81,16,0,0,10,0,1890,2,16,2,26,25,0,1,4,46538,0,46541,4,72,17,0,2,2167,14,16,69,90,1,123,212,5033,0,884528,9,0,5512,0,10066,31,0,17,0,0,0,0,0,0,0,12,52,287,46,4,0,1840,1,0,242758,55,16,5,19,0,0,10370,156,56,98133,0,10,0,3300496,0,89,4,53,1062,1,0,0,12,0,0,1217,49,93080,195932074,403292576
ephemeral ref + create new account,26905,83678,0,13265,2498,32176,6173,524,1,5119,1310,708514,2,6304,133,7493,10115,0,1,2232,0,0,2,1969,28889,6433,0,2,847720,6300,5649,27970,32709,132,48066,81957,133,0,18109596,2498,0,2087093,0,528,8022,0,17,0,0,0,26768,0,131,0,4728,19833,110194,16683,1576,262,706095,1,0,107205,19967,6435,1315,53686,524,0,3930797,59631,18137,417,655,4202,26768,1721552,0,32708,1708,18655,404799,0,0,0,930,131,214144,458529,17341,2,597735120,209635040
load and save long string on signers address + copy array from storage and save a duplicate,30460,231,2,35,9,81,16,1,0,10,0,1923,2,16,4,26,28,0,1,4,17267,0,14632,4,75,18,0,3,3340,17,16,71,90,1,127,215,2,0,307860,9,0,5637,0,4,33,0,17,0,105480,0,0,0,1,21096,12,55,300,46,4,0,1875,1,0,102159,56,16,5,7930,0,0,10603,159,61,31921,0,10,0,2539632,0,89,4,53,1094,0,0,0,15,0,16,1258,49,31899,244044650,83267088
get signer address + string toLower,227700,231,0,35,9,81,16,0,0,10,0,1889,2,16,2,26,26,0,1,4,0,0,2,4,68,15,0,2,180080,12,16,67,90,1,122,211,2,0,46339,9,0,5482,0,4,31,0,17,0,0,0,0,0,0,0,12,52,282,46,4,0,1831,1,0,316651,55,16,5,88974,0,0,10316,155,57,88979,0,10,0,14572432,0,89,4,53,1053,0,0,0,12,0,0,1204,49,2,764096393,303087832
reference tx,429539,231,0,34,9,81,16,0,0,10,0,1870,2,16,2,26,25,0,1,4,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,211,2,0,46242,9,0,5434,0,4,29,0,17,0,0,0,0,0,0,0,12,50,277,46,4,0,1817,1,0,429535,54,16,5,19,0,0,10225,155,54,24,0,10,0,27490184,0,89,4,53,1044,0,0,0,9,0,0,1193,49,2,1382706641,117765696
ephemeral ref,39751,231,0,34,9,81,16,0,1,10,0,1881,2,16,2,26,27,0,1,5,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,213,2,0,46298,9,0,5459,0,4,29,0,17,0,0,0,39746,0,0,0,12,50,278,46,4,0,1826,1,0,158985,54,16,5,79511,0,0,10275,157,56,24,0,10,39746,2543752,0,89,5,53,1049,0,0,0,10,0,317968,1198,49,2,137339446,36225952
copy array from storage and save a duplicate + transfer tokens,7778,231,2,34,9,81,16,1,0,10,0,1932,2,16,4,26,30,0,1,6,9404,0,3806,5,77,5405,2,3,3297,17,16,75,90,7,131,216,13473,0,144619,9,900,5696,0,21557,33,0,17,6,8480,1796,1798,0,3,1696,12,55,304,46,4,0,1890,7187,0,22252,56,17,5,22207,0,900,10709,160,63,6946,0,11,2694,199952,898,89,4,53,1108,0,1796,1796,15,0,57544,1283,49,2436,48798808,42210336
get account and get available balance + reference tx,53411,29831,0,4770,897,11329,2088,0,0,1490,0,247861,2,2384,2,2690,3281,0,1,596,148,0,2,596,8949,1791,296,2,315858,1788,2088,8651,11338,1185,15218,28035,1186,0,6605259,897,444,714247,0,2668,2695,0,2977,888,0,148,444,0,0,0,1788,6860,36099,5966,596,0,244253,889,0,55331,6271,2088,301,4607,0,444,1349554,20283,5976,4612,0,1490,0,3382416,148,11337,596,6269,136620,0,0,444,308,0,28416,152459,6265,446,354642698,103647912
array append + transfer tokens,25545,231,0,34,9,81,16,0,0,10,0,1902,4,16,2,26,28,0,1,6,15570,0,20868,5,74,9357,2,2,2167,14,16,73,90,7,127,213,23358,0,209265,9,1559,5580,0,37373,31,0,17,6,43914,3114,3116,0,2,14638,12,52,289,46,4,0,1857,12459,0,120527,55,17,5,52025,0,1559,10491,157,59,25561,0,11,4671,1270704,1557,89,4,53,1076,0,3114,3114,14,0,99704,1245,49,3118,161564170,204273000
string toLower + get public account,24722,231,0,35,9,81,16,0,0,10,0,1889,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,33316,12,16,68,90,1,122,211,9145,0,46348,9,0,5486,0,18290,31,0,17,0,0,0,0,0,0,0,12,52,283,46,4,0,1832,1,0,49434,55,16,5,15592,0,0,10322,155,57,24740,0,10,0,1581840,0,89,4,53,1054,0,0,0,12,0,0,1206,49,2,107452751,63357920
create new account and deploy contract + load and save empty string on signers address,2882,45306,0,7237,1434,17181,3166,0,0,2260,0,376073,2,3616,2,4076,4976,0,1,904,2649,0,2651,904,13574,2717,0,2,473008,2714,3166,13121,17190,151,23075,42512,377,0,9893001,1434,0,1083970,0,1129,4081,0,17,75,7950,0,0,0,0,225,2712,10402,54741,9121,904,0,370700,1,0,13397,9505,3166,455,169,0,0,2048109,30756,9057,6222,0,2260,0,174352,0,17189,904,9503,207470,0,0,0,462,0,2775,231478,9499,5375,290846772,130920336
copy array from storage and save a duplicate,7028,231,2,34,9,81,16,1,0,10,0,1904,2,16,4,26,28,0,1,4,2006,0,1005,4,72,16,0,2,3177,15,16,69,90,1,125,214,2,0,64062,9,0,5568,0,4,31,0,17,0,40120,0,0,0,1,8024,12,53,292,46,4,0,1855,1,0,16049,55,16,5,3028,0,0,10474,158,59,3033,0,10,0,674024,0,89,4,53,1079,0,0,0,12,0,16,1237,49,3011,77385645,42397936
add and remove key to/from account,791,231,0,35,9,81,16,0,0,10,0,1872,2,16,2,26,25,0,1,4,0,0,2,4,70,16,0,1,2315,12,16,69,90,1,123,211,2,0,46310,9,0,5458,0,4,29,0,17,0,173706,0,0,0,0,2358,12,50,279,46,4,0,1824,1,0,1573,54,16,5,19,0,0,10266,155,54,810,0,10,0,56600,0,89,4,53,1050,0,0,0,10,0,57378,1202,49,2,182686664,79822680
ephemeral ref,10006,231,0,34,9,81,16,0,1,10,0,1881,2,16,2,26,27,0,1,5,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,213,2,0,46298,9,0,5459,0,4,29,0,17,0,0,0,10001,0,0,0,12,50,278,46,4,0,1826,1,0,40005,54,16,5,20021,0,0,10275,157,56,24,0,10,10001,640072,0,89,5,53,1049,0,0,0,10,0,80008,1198,49,2,35552056,20910056
get account and get storage used,19549,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,69,15,0,1,2166,12,16,67,90,1,122,211,19546,0,46280,9,0,5446,0,39092,29,0,17,0,0,0,0,0,0,0,12,50,279,46,4,0,1821,1,0,39089,54,16,5,19,0,0,10246,155,54,19568,0,10,0,1250824,0,89,4,53,1048,0,0,0,9,0,156352,1197,49,2,110957525,155321552
dict,10006,231,0,34,9,81,16,0,0,10,0,1876,2,16,2,26,26,0,1,4,0,20002,2,4,68,14,0,1,2246,12,16,66,90,1,120,213,2,0,46272,9,0,5453,0,4,29,0,17,0,0,0,0,10001,0,0,12,50,277,46,4,0,1821,1,0,30004,54,16,5,10020,0,0,10259,156,55,24,1,10,0,640072,0,89,4,53,1047,0,0,0,9,1,0,1200,49,2,34820706,55329776
call empty contract function + mint NFT,8918,231,1,34,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,16648,4,68,16,0,2,2166,12,16,68,90,4,122,211,15472,0,143102,9,0,5480,0,34813,31,0,17,2,52858023,0,0,0,0,3867,12,52,283,46,4,0,1829,3869,0,32116,55,16,5,24399,0,0,10310,155,56,3894,0,10,0,632256,0,89,4,53,1052,0,0,8912,12,0,92824,1205,49,2,54201861373,109029608
copy array from storage,26327,231,1,34,9,81,16,1,0,10,0,1899,2,16,3,26,28,0,1,4,3760,0,2,4,69,14,0,2,2672,13,16,67,90,1,123,213,2,0,65713,9,0,5525,0,4,31,0,17,0,56400,0,0,0,1,11280,12,53,287,46,4,0,1843,1,0,52641,55,16,5,11299,0,0,10397,157,59,3784,0,10,0,2526728,0,89,4,53,1067,0,0,0,12,0,8,1220,49,3762,187534235,68315064
get account and get available balance + get signer vault,39388,132031,0,21122,3963,50165,9242,0,0,6600,0,1097148,2,10560,2,11888,14524,0,1,2641,36744,0,2,2640,39610,7923,1318,2,1372228,7921,9242,38290,50174,5274,67341,124104,77444,0,29793098,3963,1977,3161456,0,156206,11893,0,13197,3955,0,36744,38062,0,1,0,7920,30366,159763,26406,2640,0,1081280,112210,0,84034,27733,9242,1323,56533,0,1977,5973650,89780,26417,56538,0,6600,0,2362176,659,50173,2640,27731,604704,0,0,1977,1330,0,126552,674713,27727,38064,1111829700,506286536
create new account + mint NFT,3431,88431,1,14146,2655,33597,6190,0,0,4420,0,734832,2,7072,2,7964,9728,0,1,1768,0,0,9836,1768,26529,5307,0,2,918564,5304,6190,25646,33606,151,45103,83119,13263,0,19254569,2655,0,2116995,0,30100,7969,0,17,2,139277303,0,0,0,0,3278,5304,20338,107007,17686,1768,0,724190,3280,0,23095,18577,6190,887,16556,0,0,4000493,60131,17697,3746,0,4420,0,271664,0,33605,1768,18575,405010,0,0,3278,894,0,78688,451908,18571,2,143199122130,352826560
get account and get storage used + mint NFT,8514,231,1,34,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,5315,4,69,16,0,2,2166,12,16,68,90,4,123,211,13825,0,90721,9,0,5484,0,29423,31,0,17,2,66462088,0,0,0,0,1771,12,52,284,46,4,0,1831,1773,0,25873,55,16,5,8874,0,0,10317,155,56,8535,0,10,0,572864,0,89,4,53,1054,0,0,1771,12,0,96416,1206,49,2,68122621617,121692736
string toLower + get signer receiver,67304,231,0,35,9,81,16,0,0,10,0,1894,2,16,2,26,27,0,1,5,11022,0,2,5,70,14,2,2,114839,13,16,70,90,6,124,212,44090,0,245517,9,11024,5522,0,88180,31,0,17,5,0,11022,11024,0,1,0,12,52,283,46,4,0,1840,22047,0,167660,55,16,5,67315,0,11024,10383,156,58,78342,0,10,0,4306960,11022,89,4,53,1062,0,0,0,12,0,40,1222,49,11026,343525370,268781480
convert int to string + create new account and deploy contract,22562,38695,0,6180,1225,14673,2704,0,0,1930,0,321190,2,3088,2,3482,4250,0,1,772,0,0,2,772,11591,2320,0,2,529351,2316,2704,11206,14682,129,19708,36307,322,0,8407693,1225,0,925769,0,964,3487,0,17,64,6784,0,0,0,0,192,2316,8884,46752,7790,772,0,316592,1,0,22494,8119,2704,389,147,0,0,1749191,26267,7737,23156,0,1930,0,1614320,0,14681,772,8117,177190,0,0,0,396,0,2368,197696,8113,66,339370182,110202056
call empty contract function + add key to account,34047,231,0,35,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,32617,4,69,16,0,2,2395,12,16,69,90,3,123,211,4,0,46407,9,0,5487,0,10,31,0,17,1,208196,0,0,0,0,2852,12,52,283,46,4,0,1831,1,0,34043,55,16,5,32634,0,0,10321,155,56,1453,0,10,0,2178640,0,89,4,53,1054,0,0,32615,12,0,104114,1208,49,2,326517152,86345456
string toLower + bitwise,7789,231,0,35,9,81,16,0,0,10,0,1898,2,16,2,26,27,0,1,4,0,0,2,4,68,14,0,2,9930,12,16,67,90,1,121,213,2,0,46370,9,0,5497,0,4,31,0,17,0,0,0,0,0,0,0,12,53,281,46,4,0,1837,1,0,15568,55,16,5,7802,0,0,10346,157,58,3864,0,10,0,498128,0,89,6,53,1054,0,0,0,14,0,94632,1205,49,2,28540912,14035216
iteration + copy array from storage,68843,231,1,35,9,81,16,1,0,10,0,1944,3,16,4,26,31,0,1,4,6045,0,26002,4,70,15,0,4,2673,13,16,68,90,1,124,214,2,0,77324,9,0,5631,1,4,34,0,17,0,266175,0,0,0,1,18915,12,57,297,46,4,0,1873,1,0,189412,58,16,5,44934,0,0,10597,158,65,32069,0,10,0,5744976,0,89,4,53,1084,0,0,0,18,0,8,1244,49,6047,567180677,194653312
,6,16,0,3,2,4,1,0,0,0,0,100,1,0,1,4,1,0,1,0,0,0,3,0,6,2,0,0,1589,0,1,6,7,3,12,13,7,0,2399,2,0,338,0,19,5,0,6,1,1560,0,0,0,0,4,0,1,19,3,0,0,91,2,0,2,6,1,0,8,0,0,617,11,6,18,0,0,0,0,0,7,0,6,72,0,0,0,2,0,772,97,4,3,1904496,2429016
character + create new account and deploy contract,6914,23069,0,3685,731,8745,1612,1,0,1150,0,191480,2,1840,2,2078,2535,0,1,460,0,0,2,460,6911,1383,0,2,239193,1380,1612,6681,8754,77,11751,21644,192,0,5010937,731,0,551922,0,574,2083,6794,17,38,4028,0,0,0,0,114,1380,5296,27875,4644,460,0,188727,1,0,20460,4843,1612,233,6889,0,0,1042811,15660,4618,480,0,1150,0,437264,0,8753,460,4841,105637,0,0,0,241,0,1406,117877,4837,40,165237003,67440848
iteration + get public account,64847,231,0,35,9,81,16,0,0,10,0,1916,3,16,3,26,28,0,1,4,0,0,33302,4,70,16,0,3,2170,12,16,68,90,1,122,212,30877,0,46481,9,0,5549,1,61754,32,0,17,0,224775,0,0,0,0,999,12,54,289,46,4,0,1850,1,0,195951,57,16,5,34318,0,0,10441,156,60,64199,0,10,0,4131192,0,89,4,53,1064,0,0,0,15,0,0,1220,49,2,513908295,219677520
get account and get storage capacity + character,28943,69031,0,11043,2073,26225,4832,1,0,3450,0,573618,2,5520,2,6218,7594,0,1,1380,344,0,2,1380,20709,4143,688,2,731186,4140,4832,20019,26234,2753,35210,64884,3098,0,15291417,2073,1376,1652906,0,6884,6223,27561,6897,2064,0,344,1376,0,0,0,4140,15876,83531,13806,1380,0,565306,2753,0,85093,14503,4832,693,34460,0,1376,3123186,46940,13817,10344,0,3450,0,1785936,344,26233,1380,14501,316158,0,0,344,701,0,27520,352775,14497,1034,519221657,150001744
get signer address,157939,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,68,15,0,1,2166,12,16,66,90,1,121,211,2,0,46258,9,0,5439,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1819,1,0,157935,54,16,5,19,0,0,10235,155,54,24,0,10,0,10107784,0,89,4,53,1046,0,0,0,9,0,0,1194,49,2,509230634,174935520
get signer receiver,7227,231,0,34,9,81,16,0,0,10,0,1876,2,16,2,26,26,0,1,5,7220,0,2,5,70,14,2,1,2287,13,16,69,90,6,123,212,28882,0,177017,9,7222,5479,0,57764,29,0,17,5,0,7220,7222,0,1,0,12,50,279,46,4,0,1828,14443,0,36101,54,16,5,7239,0,7222,10302,156,55,14464,0,10,0,462088,7220,89,4,53,1055,0,0,0,9,0,40,1212,49,7224,94293375,87803928
float + character,16354,231,0,35,9,81,16,1,0,10,0,1895,2,16,2,26,27,0,1,4,0,0,2,4,68,14,0,2,2250,12,16,66,90,1,120,212,2,0,46352,9,0,5490,0,4,31,1623,17,0,0,0,0,0,0,0,12,53,281,46,4,0,1834,1,0,34321,55,16,5,16367,0,0,10333,156,58,24,0,12,0,1046288,0,89,4,53,1051,0,0,0,13,0,353400,1205,49,2,57212516,42891928
float + get account and get available balance,16209,36031,0,5762,1083,13685,2522,0,0,1800,0,299389,2,2880,2,3248,3964,0,1,720,179,0,2,720,10809,2163,358,2,381547,2160,2522,10449,13694,1433,18380,33863,1434,0,7979111,1083,537,862718,0,3226,3253,0,3597,1074,0,179,537,0,0,0,2160,8287,43601,7206,720,0,295035,1075,0,33840,7573,2522,363,20876,0,537,1630097,24499,7217,5573,0,1802,0,994048,179,13693,720,7571,165017,0,0,537,370,0,401760,184143,7567,539,276369592,97693072
iteration + get signer vault,863,231,0,35,9,81,16,0,0,10,0,1920,3,16,3,26,29,0,1,5,39,0,802,4,70,15,0,3,2171,13,16,68,90,2,122,213,80,0,47611,9,0,5570,1,160,32,0,17,1,5400,39,39,0,1,24,12,54,289,46,4,0,1856,118,0,3304,57,16,5,882,0,0,10482,157,61,863,0,10,0,54288,0,89,4,53,1069,0,0,0,15,0,24,1229,49,41,9855639,4950352
character + get signer receiver,82942,231,0,35,9,81,16,1,0,10,0,1895,2,16,2,26,27,0,1,5,8443,0,2,5,70,14,2,2,2171,13,16,69,90,6,123,213,33774,0,199118,9,8445,5523,0,67548,31,74491,17,5,0,8443,8445,0,1,0,12,52,283,46,4,0,1841,16889,0,265690,55,16,5,82953,0,8445,10386,157,58,16910,0,10,0,5307792,8443,89,4,53,1061,0,0,0,13,0,40,1222,49,8447,353911531,271484200
emit event + bool,216726,231,0,34,9,81,16,0,0,10,0,1891,2,16,2,26,26,0,1,4,0,0,24872,4,68,15,0,2,2246,12,16,67,90,3,121,211,24874,0,46404,9,0,5484,0,10,31,0,17,1,0,0,0,0,0,0,12,53,282,46,4,0,1831,1,0,216722,55,16,5,120814,2,0,10320,155,57,27,0,10,0,7730896,0,89,4,53,1051,0,0,24870,12,0,16,1204,49,2,399966285,294183512
get signer vault + get account and get available balance,7824,57831,0,9250,1737,21969,4048,0,0,2890,0,480546,2,4624,2,5210,6362,0,1,1157,6664,0,2,1156,17350,3471,576,2,612559,3469,4048,16772,21978,2306,29499,54356,15058,0,12905855,1737,864,1384737,0,30692,5215,0,5777,1729,0,6664,7240,0,1,0,3468,13300,69981,11566,1156,0,473582,20857,0,17938,12151,4048,581,15323,0,864,2616471,39324,11577,15328,0,2890,0,431120,288,21977,1156,12149,264868,0,0,864,588,0,55320,295551,12145,7242,411427492,117210784
get account and get storage used + add and remove key to/from account,836,231,0,35,9,81,16,0,0,10,0,1887,2,16,2,26,25,0,1,4,0,0,2,4,71,17,0,2,2315,12,16,70,90,1,125,211,117,0,46407,9,0,5499,0,234,31,0,17,0,158015,0,0,0,0,2145,12,52,285,46,4,0,1836,1,0,1662,55,16,5,19,0,0,10343,155,56,854,0,10,0,58856,0,89,4,53,1058,0,0,0,13,0,53115,1212,49,2,166955779,108277336
get signer address + copy array from storage and save a duplicate,118841,231,2,34,9,81,16,1,0,10,0,1919,2,16,4,26,28,0,1,4,3428,0,1716,4,72,17,0,3,3297,15,16,69,90,1,126,214,2,0,76226,9,0,5602,0,4,33,0,17,0,68560,0,0,0,1,13712,12,55,297,46,4,0,1865,1,0,134261,56,16,5,5161,0,0,10540,158,61,5166,0,10,0,7989264,0,89,4,53,1085,0,0,0,15,0,16,1244,49,5144,474800192,94624384
mint NFT + get public account,66796,231,1,34,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,4748,4,69,16,0,2,2166,12,16,68,90,4,122,211,71540,0,85985,9,0,5481,0,144664,31,0,17,2,63372547,0,0,0,0,1582,12,52,284,46,4,0,1830,1584,0,141492,55,16,5,7929,0,0,10312,155,56,66817,0,10,0,4299888,0,89,4,53,1053,0,0,1582,12,0,37984,1205,49,2,65279971378,256818720
ephemeral ref,2955,231,0,34,9,81,16,0,1,10,0,1881,2,16,2,26,27,0,1,5,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,213,2,0,46297,9,0,5459,0,4,29,0,17,0,0,0,2950,0,0,0,12,50,278,46,4,0,1826,1,0,11801,54,16,5,5919,0,0,10275,157,56,24,0,10,2950,188808,0,89,5,53,1049,0,0,0,10,0,23600,1198,49,2,11423525,7731272
string toLower + add key to account,1361,231,0,36,9,81,16,0,0,10,0,1889,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,3239,12,16,69,90,1,123,211,2,0,46349,9,0,5492,0,4,31,0,17,0,130670,0,0,0,0,1790,12,52,282,46,4,0,1833,1,0,1817,55,16,5,479,0,0,10331,155,57,1379,0,10,0,86736,0,89,4,53,1055,0,0,0,12,0,65335,1209,49,2,140325336,64757456
convert int to string + load and save long string on signers address,87550,231,0,35,9,81,16,0,0,10,0,1890,2,16,2,26,25,0,1,4,21668,0,21670,4,71,17,0,2,389141,14,16,69,90,1,123,212,2,0,436881,9,0,5511,0,4,31,0,17,0,0,0,0,0,0,0,12,52,286,46,4,0,1839,1,0,174216,55,16,5,19,0,0,10368,156,56,109234,0,10,0,6129696,0,89,4,53,1062,0,0,0,12,0,0,1217,49,43338,373246041,210788920
array append,11846,231,0,34,9,81,16,0,0,10,0,1874,4,16,2,26,26,0,1,4,0,0,11843,4,69,14,0,1,2166,12,16,67,90,1,121,211,2,0,46265,9,0,5452,0,4,29,0,17,0,35523,0,0,0,0,11841,12,50,277,46,4,0,1822,1,0,71047,54,16,5,11860,0,0,10256,155,55,11865,0,10,0,947288,0,89,4,53,1047,0,0,0,11,0,0,1199,49,2,87104245,45157064
path,10006,231,0,34,9,81,16,0,0,10,0,1875,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2166,13,16,66,90,1,120,212,2,0,86284,9,0,5448,0,4,29,0,17,0,0,0,0,0,0,0,12,50,277,46,4,0,1822,1,0,20003,54,16,5,10020,0,0,10253,156,55,24,0,10,0,640072,0,89,4,53,1048,0,0,0,9,0,0,1197,49,10003,34339387,14534968
add key to account + character,4718,231,0,36,9,81,16,1,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,2319,12,16,68,90,1,122,212,2,0,46357,9,0,5493,0,4,31,2702,17,0,293460,0,0,0,0,4020,12,52,282,46,4,0,1834,1,0,10118,55,16,5,2721,0,0,10334,156,57,2034,0,10,0,301584,0,89,4,53,1054,0,0,0,13,0,146730,1209,49,2,318641593,123131656
get account and get storage used + copy array from storage and save a duplicate,9406,231,2,34,9,81,16,1,0,10,0,1919,2,16,4,26,28,0,1,4,652,0,328,4,73,17,0,3,3297,15,16,70,90,1,127,214,7118,0,52650,9,0,5609,0,14236,33,0,17,0,13040,0,0,0,1,2608,12,55,298,46,4,0,1867,1,0,19450,56,16,5,997,0,0,10551,158,61,8118,0,10,0,674512,0,89,4,53,1087,0,0,0,15,0,56944,1247,49,980,66089589,88205280
get signer vault + get account and get balance,20044,174769,0,27708,5215,67211,12894,1096,0,10696,2740,1479846,2,13168,276,15644,21124,0,1,4663,19488,0,2,4114,60350,13441,548,2,1781917,13165,11798,58430,68316,2468,100407,171188,40622,0,38375089,5215,822,4359639,0,82066,16745,0,12895,1645,0,19488,20036,0,275,0,9876,41426,230171,34844,3292,548,1474862,59287,0,39800,41703,13442,2745,28549,1096,822,8210631,124552,37869,32938,1370,8778,0,1247248,274,68315,3566,38961,845528,0,0,274,1930,274,19752,957749,36217,20038,1225631298,262871600
get account and get available balance,145,5831,0,930,177,2209,408,0,0,290,0,48407,2,464,2,530,641,0,1,116,28,0,2,116,1749,351,56,1,60348,348,408,1691,2218,225,2978,5475,226,0,1286708,177,84,139538,0,508,533,0,577,168,0,28,84,0,0,0,348,1338,7055,1166,116,0,47685,169,0,505,1230,408,61,887,0,84,263618,3963,1174,892,0,290,0,2248,28,2217,116,1229,26696,0,0,84,65,0,5376,29813,1225,86,35952669,10513312
create new account and deploy contract + borrow array from storage,20976,59730,1,9540,1890,22653,4174,1,0,2980,0,495833,2,4768,3,5372,6563,0,1,1193,2953,0,2,1192,17892,3579,0,3,620030,3577,4174,17296,22662,199,30420,56049,497,0,12995695,1890,0,1429118,0,1489,5379,0,17,99,202439,2953,2953,0,1,38686,3576,13717,72171,12025,1192,0,488746,1,0,44495,12530,4174,599,9076,0,0,2700266,40549,11942,4165,0,2980,0,1990768,0,22661,1192,12527,273530,0,0,0,609,0,3671,305171,12523,3054,669797810,211583224
bool + bitwise,32834,231,0,34,9,81,16,0,0,10,0,1900,2,16,2,26,27,0,1,4,0,0,2,4,68,14,0,2,2166,12,16,66,90,1,120,213,2,0,46378,9,0,5495,0,4,31,0,17,0,0,0,0,0,0,0,12,54,281,46,4,0,1837,1,0,50622,55,16,5,25329,2,0,10345,157,58,24,0,10,0,1619856,0,89,6,53,1052,0,0,0,14,0,427008,1203,49,2,86853755,36586240
path + call empty contract function,64441,231,0,34,9,81,16,0,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,59436,4,68,15,0,2,2166,13,16,67,90,3,121,212,4,0,66419,9,0,5486,0,10,31,0,17,1,0,0,0,0,0,0,12,52,282,46,4,0,1832,1,0,69438,55,16,5,64454,0,0,10324,156,57,27,0,10,0,4123856,0,89,4,53,1054,0,0,59434,12,0,16,1206,49,5003,211596512,166423224
add and remove key to/from account,1295,231,0,35,9,81,16,0,0,10,0,1872,2,16,2,26,25,0,1,4,0,0,2,4,70,16,0,1,2395,12,16,69,90,1,123,211,2,0,46311,9,0,5458,0,4,29,0,17,0,285090,0,0,0,0,3870,12,50,279,46,4,0,1824,1,0,2581,54,16,5,19,0,0,10266,155,54,1314,0,10,0,92888,0,89,4,53,1050,0,0,0,10,0,94170,1202,49,2,298982609,306281064
get public account + iteration,22152,231,0,35,9,81,16,0,0,10,0,1916,3,16,3,26,28,0,1,4,0,0,4402,4,70,16,0,3,2170,12,16,68,90,1,122,212,17660,0,46480,9,0,5549,1,35320,32,0,17,0,29700,0,0,0,0,132,12,54,289,46,4,0,1850,1,0,53050,57,16,5,4551,0,0,10441,156,60,22082,0,10,0,1414896,0,89,4,53,1064,0,0,0,15,0,0,1220,49,2,144363019,73784848
convert int to string and concatenate it,6983,231,0,35,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,69,15,0,1,77240,12,16,68,90,1,122,211,2,0,46259,9,0,5449,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1821,1,0,13957,54,16,5,19,0,0,10250,155,54,13980,0,10,0,502424,0,89,4,53,1049,0,0,0,9,0,0,1199,49,2,37536411,19509304
get public account + iteration,60895,231,0,35,9,81,16,0,0,10,0,1916,3,16,3,26,28,0,1,4,0,0,35302,4,70,16,0,3,2250,12,16,68,90,1,122,212,24885,0,46481,9,0,5549,1,49770,32,0,17,0,238275,0,0,0,0,1059,12,54,289,46,4,0,1850,1,0,192027,57,16,5,36378,0,0,10441,156,60,60207,0,10,0,3877144,0,89,4,53,1064,0,0,0,15,0,0,1220,49,2,501189003,169111176
bool,37965,231,0,34,9,81,16,0,0,10,0,1876,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2166,12,16,66,90,1,120,211,2,0,46269,9,0,5446,0,4,29,0,17,0,0,0,0,0,0,0,12,51,277,46,4,0,1821,1,0,37961,54,16,5,18999,2,0,10249,155,55,24,0,10,0,1214728,0,89,4,53,1045,0,0,0,9,0,0,1195,49,2,63000800,22454192
get public account + call empty contract function,26557,231,0,34,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,24618,4,69,16,0,2,2246,12,16,68,90,3,122,211,1939,0,46403,9,0,5481,0,3880,31,0,17,1,0,0,0,0,0,0,12,52,284,46,4,0,1830,1,0,28488,55,16,5,24635,0,0,10312,155,56,1962,0,10,0,1699280,0,89,4,53,1053,0,0,24616,12,0,16,1205,49,2,92318336,75164824
add and remove key to/from account,1413,231,0,35,9,81,16,0,0,10,0,1872,2,16,2,26,25,0,1,4,0,0,2,4,70,16,0,1,2395,12,16,69,90,1,123,211,2,0,46311,9,0,5458,0,4,29,0,17,0,311168,0,0,0,0,4224,12,50,279,46,4,0,1824,1,0,2817,54,16,5,19,0,0,10266,155,54,1432,0,10,0,101384,0,89,4,53,1050,0,0,0,10,0,102784,1202,49,2,326208041,139205080
character + get public account,21783,231,0,35,9,81,16,1,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,2250,12,16,67,90,1,121,212,18340,0,46354,9,0,5487,0,36680,31,3439,17,0,0,0,0,0,0,0,12,52,283,46,4,0,1833,1,0,46995,55,16,5,3458,0,0,10325,156,57,18362,0,10,0,1393744,0,89,4,53,1053,0,0,0,13,0,0,1206,49,2,114294486,75372560
