tx,2006,2007,2011,1025,2005,2027,2017,2019,1003,2020,2010,2018,1026,2004,1010,2025,2026,2024,1001,2015,2022,1041,2008,2009,1011,1012,1002,1040,estimated,actual
string toLower + bitwise,0,0,8,0,0,0,8,0,9004,2312,0,0,0,0,0,9,0,0,84624,8,5,0,0,0,0,0,42310,0,135938,121
add and remove key to/from account,0,2816,8,2816,0,0,8,0,4224,2394,0,0,102784,1408,0,9,0,1408,4226,8,5,0,0,0,0,0,1408,0,9858,213
address + convert int to string,0,0,8,0,0,0,8,0,74387,2312,0,0,0,0,0,9,0,0,252204,8,5,0,0,0,0,0,126100,0,452691,263
add and remove key to/from account + iteration,0,1256,8,1465,0,0,8,0,22784,2312,0,0,66744,628,0,9,0,628,65633,8,5,0,0,0,0,0,42637,0,131054,230
ephemeral ref + bool,0,0,8,0,0,0,8,0,0,2326,0,0,0,0,0,9,0,0,25009,8,5,0,0,0,0,0,10002,0,35011,24
float + convert int to string and concatenate it,0,0,8,0,0,0,8,0,51308,2394,0,0,0,0,0,9,0,0,85632,8,5,0,0,0,0,0,42814,0,179754,197
copy array from storage,0,0,8,0,0,0,8,0,3141,4001,0,0,31410,0,0,9,0,0,47117,8,5,0,0,0,0,0,18846,0,69104,75
get account and get available balance + convert int to string,0,0,800,0,0,0,668,132,80965,302744,0,0,0,0,0,801,0,0,161010,800,269,0,0,132,0,0,79777,0,321752,386
mint NFT + function,0,0,8,0,3814,0,8,0,14872,5389,0,0,0,0,3718,9,728471,0,60752,8,5,0,3718,0,11154,0,21079,0,96703,271
dict + get signer vault,0,0,8,0,0,0,8,0,14620,3713,0,0,0,0,0,9,0,0,93510,8,5,0,0,0,0,0,46753,32133,154883,276
load and save long string on signers address + add and remove key to/from account,0,990,8,990,0,0,8,0,27899,3591,0,0,36135,495,0,9,1189,495,41110,8,5,0,0,0,0,0,13702,0,82711,162
emit event + path,0,25350,8,0,0,0,8,0,50700,2533,0,0,0,0,25350,9,0,0,86056,8,5,0,0,0,0,0,30351,0,167107,230
character + convert int to string and concatenate it,0,0,8,0,0,0,8,0,1358,2394,0,0,0,0,0,9,0,0,14930,8,5,0,0,0,0,0,7463,0,23751,26
bool,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,362538,8,5,0,0,0,0,0,181268,0,543806,450
function + mint NFT,0,0,8,0,1976,0,8,0,7704,5525,0,0,0,0,1926,9,378906,0,144992,8,5,0,1926,0,5778,0,67679,0,220375,181
convert int to string and concatenate it,0,0,8,0,0,0,8,0,131690,2312,0,0,0,0,0,9,0,0,131692,8,5,0,0,0,0,0,65845,0,329227,239
copy array from storage + transfer tokens,0,148,8,0,0,0,8,0,3778,4773,0,0,29640,0,222,9,225,0,46166,8,5,0,74,0,222,74,17858,0,67802,74
mint NFT,0,0,8,0,9766,0,8,0,38080,5745,0,0,0,0,9520,9,1861162,0,66642,8,5,0,9520,0,28560,0,9520,0,114242,732
bitwise,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,40138,8,5,0,0,0,0,0,20068,0,60206,47
create new account and deploy contract,172,344,3276,344,344,172,1040,0,516,201144,0,0,6364,0,172,3105,28380,0,518,3276,1037,0,0,0,0,0,172,0,1206,334
convert int to string and concatenate it,0,0,8,0,0,0,8,0,13956,2312,0,0,0,0,0,9,0,0,13958,8,5,0,0,0,0,0,6978,0,34892,24
copy array from storage and save a duplicate + get signer address,0,0,8,0,1256,0,8,0,3768,3833,0,0,31395,0,0,9,1660,0,242776,8,5,0,0,0,0,0,118246,0,364790,268
array append + copy array from storage and save a duplicate,0,0,8,25454,1979,0,8,0,31391,4022,0,0,49470,0,0,9,1722,0,84555,8,5,0,0,0,0,0,37328,0,153274,318
bitwise + load and save empty string on signers address,0,0,8,0,0,0,8,0,19966,3468,0,0,0,0,0,9,1148,0,68857,8,5,0,0,0,0,0,29435,0,118258,119
convert int to string and concatenate it + path,0,0,8,0,0,0,8,0,64430,2394,0,0,0,0,0,9,0,0,93466,8,5,0,0,0,0,0,46731,0,204627,133
path + transfer tokens,0,1002,8,0,0,0,8,0,5511,4240,0,0,0,0,1503,9,225,0,84031,8,5,0,501,0,1503,501,36753,0,126295,118
convert int to string,0,0,8,0,0,0,8,0,58252,2394,0,0,0,0,0,9,0,0,116506,8,5,0,0,0,0,0,58252,0,233010,132
mint NFT + iteration,0,0,8,128,1360,0,8,0,18100,4890,0,0,12800,0,1325,9,261002,0,48319,8,5,0,1325,0,3975,0,27053,0,93472,102
transfer tokens + address,0,262,8,0,0,0,8,0,1441,4117,0,0,0,0,393,9,225,0,21061,8,5,0,131,0,393,131,9153,0,31655,34
get public account + array append,0,0,8,5807,0,0,8,0,32303,2312,0,0,0,0,0,9,0,0,64610,8,5,0,0,0,0,0,32303,0,129216,404
get account and get storage capacity,0,0,4964,0,0,0,4138,0,4130,1916236,0,826,0,0,0,4965,0,0,4132,4964,1657,0,0,0,0,0,826,0,9088,344
transfer tokens + dict,0,4396,8,0,0,0,8,0,24178,4240,0,0,0,0,6594,9,225,0,60560,8,5,0,2198,0,6594,2198,7199,5001,91937,331
emit event + get public account,0,25458,8,0,0,0,8,0,66170,2615,0,0,0,0,25458,9,0,0,106886,8,5,0,0,0,0,0,40712,0,213768,273
copy array from storage and save a duplicate + create new account and deploy contract,94,188,1794,188,2906,94,572,0,8436,117175,0,0,71428,0,94,1701,17231,0,46492,1794,569,0,0,0,0,0,16402,0,71330,306
get signer vault + add key to account,0,2574,8,2574,0,0,8,0,41233,3611,0,0,187902,2574,0,9,0,0,77322,8,5,0,0,0,0,0,38659,0,157214,544
address,0,0,8,0,0,0,8,0,0,2200,0,0,0,0,0,9,0,0,78706,8,5,0,0,0,0,0,39352,0,118058,98
get account and get storage used + convert int to string and concatenate it,0,0,8,0,0,0,8,16911,82151,2312,0,0,0,0,0,9,0,0,99066,8,5,0,0,0,0,0,49531,0,230748,312
copy array from storage + get signer vault,0,0,8,0,0,0,8,0,21501,4123,0,0,29490,0,0,9,0,0,81343,8,5,0,0,0,0,0,36246,0,139090,288
mint NFT + transfer tokens,0,1468,8,0,314,0,8,0,9298,6759,0,0,0,0,2508,9,62383,0,19028,8,5,0,1040,0,3120,734,1040,0,29366,157
create new account + load and save empty string on signers address,112,112,2024,0,0,0,680,0,46052,3591,0,0,0,0,0,2025,1148,0,69138,2024,677,0,0,0,0,0,23082,0,138272,331
address + reference tx,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,129375,8,5,0,0,0,0,0,126372,0,255747,131
convert int to string,0,0,8,0,0,0,8,0,188627,2244,0,0,0,0,0,9,0,0,377256,8,5,0,0,0,0,0,188627,0,754510,427
iteration + load and save empty string on signers address,0,0,8,134,0,0,8,0,58570,3591,0,0,13400,0,0,9,1148,0,108629,8,5,0,0,0,0,0,49519,0,216718,186
bitwise + create new account,12,12,224,0,0,0,80,0,12,2312,0,0,0,0,0,225,0,0,5804,224,77,0,0,0,0,0,2900,0,8716,25
string toLower,0,0,8,0,0,0,8,0,31196,2312,0,0,0,0,0,9,0,0,62394,8,5,0,0,0,0,0,31196,0,124786,70
load and save long string on signers address + get signer receiver,0,0,8,0,0,0,8,0,31885,4055,0,0,0,0,0,9,1189,0,33489,8,5,0,0,0,0,0,13074,0,78448,183
convert int to string and concatenate it + get public account,0,0,8,0,0,0,8,0,61156,2326,0,0,0,0,0,9,0,0,111474,8,5,0,0,0,0,0,55735,0,228365,220
load and save empty string on signers address + mint NFT,0,0,8,0,99,0,8,0,35728,3742,0,0,0,0,97,9,20124,0,53693,8,5,0,97,0,291,0,17767,0,107188,209
float,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,15090,8,5,0,0,0,0,0,7544,0,22634,26
get account and get storage used,0,0,8,0,0,0,8,4069,4069,2312,0,0,0,0,0,9,0,0,8140,8,5,0,0,0,0,0,4069,0,16278,60
mint NFT + load and save long string on signers address,0,0,8,0,4202,0,8,0,47120,6292,0,0,0,0,4096,9,803254,0,74780,8,5,0,4096,0,12288,0,19464,0,141364,312
reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,484730,8,5,0,0,0,0,0,484728,0,969458,412
address + copy array from storage,0,0,8,0,0,0,8,0,3064,4001,0,0,30640,0,0,9,0,0,160690,8,5,0,0,0,0,0,75747,0,239501,199
call empty contract function,0,0,8,0,0,0,8,0,57532,2615,0,0,0,0,0,9,0,0,115066,8,5,0,0,0,0,0,57532,0,230130,244
add and remove key to/from account + bitwise,0,338,8,338,0,0,8,0,507,2394,0,0,12337,169,0,9,0,169,19683,8,5,0,0,0,0,0,9755,0,29945,68
load and save long string on signers address,0,0,8,0,0,0,8,0,54790,3591,0,0,0,0,0,9,1189,0,82187,8,5,0,0,0,0,0,27395,0,164372,193
bool,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,37962,8,5,0,0,0,0,0,18980,0,56942,133
get signer receiver + reference tx,0,0,8,0,0,0,8,0,22701,3932,0,0,0,0,0,9,0,0,78869,8,5,0,0,0,0,0,71298,0,172868,199
mint NFT + transfer tokens,0,528,8,0,3876,0,8,0,18016,8289,0,0,0,0,4570,9,749036,0,32522,8,5,0,4042,0,12126,264,4042,0,54580,362
get signer address + get account and get storage used,0,0,8,0,0,0,8,1504,1504,2312,0,0,0,0,0,9,0,0,191860,8,5,0,0,0,0,0,95928,0,289292,145
get account and get storage capacity + transfer tokens,0,1202,1130,0,0,0,943,0,7546,437519,0,187,0,0,1803,1131,225,0,14762,1130,379,0,601,0,1803,601,788,0,23096,134
character,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,20004,8,5,0,0,0,0,0,10001,0,30005,24
borrow array from storage + float,0,0,8,0,0,0,8,0,3246,4124,0,0,0,0,0,9,0,0,94162,8,5,0,0,0,0,0,42210,0,139618,194
ephemeral ref + load and save long string on signers address,0,0,8,0,0,0,8,0,35376,3591,0,0,0,0,0,9,1189,0,250924,8,5,0,0,0,0,0,83640,0,369940,369
borrow array from storage,0,0,8,0,0,0,8,0,8966,4001,0,0,0,0,0,9,0,0,134492,8,5,0,0,0,0,0,53796,0,197254,502
load and save long string on signers address,0,0,8,0,0,0,8,0,38304,3591,0,0,0,0,0,9,1189,0,57458,8,5,0,0,0,0,0,19152,0,114914,122
get account and get available balance + copy array from storage,0,0,2432,0,0,0,2028,404,9185,923505,0,0,51450,0,0,2433,0,0,82431,2432,813,0,0,404,0,0,31274,0,122890,317
reference tx + bool,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,114624,8,5,0,0,0,0,0,88773,0,203397,454
bitwise,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,206364,8,5,0,0,0,0,0,103181,0,309545,298
ephemeral ref + create new account and deploy contract,32,64,616,64,64,32,200,0,96,40698,0,0,1184,0,32,585,5279,0,82942,616,197,0,0,0,0,0,27646,0,110684,158
get account and get available balance + float,0,0,1163,0,0,0,1163,165,1650,377852,0,0,0,0,0,1164,0,0,104469,1163,665,0,0,165,0,0,51325,0,157444,260
load and save long string on signers address + ephemeral ref,0,0,8,0,0,0,8,0,95006,3591,0,0,0,0,0,9,1189,0,157516,8,5,0,0,0,0,0,52504,0,305026,308
convert int to string and concatenate it,0,0,8,0,0,0,8,0,97028,2312,0,0,0,0,0,9,0,0,97030,8,5,0,0,0,0,0,48514,0,242572,260
borrow array from storage + get account and get balance,0,0,7586,0,0,0,4639,0,2925,986317,421,0,0,0,0,7587,0,0,26618,7586,2531,0,0,0,0,0,10393,0,39936,265
,1,2,0,1,0,0,0,0,2,2134,0,0,73,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,12
function + add and remove key to/from account,0,188,8,188,0,0,8,0,282,2394,0,0,6862,94,0,9,0,94,119204,8,5,0,0,0,0,0,59553,0,179039,520
reference tx + function,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,136553,8,5,0,0,0,0,0,112976,0,249529,116
borrow array from storage + create new account,3,3,62,0,0,0,26,0,4484,4124,0,0,0,0,0,63,0,0,67225,62,23,0,0,0,0,0,26889,0,98598,162
mint NFT + get signer receiver,0,0,8,0,594,0,8,0,25033,6707,0,0,0,0,580,9,115840,0,19206,8,5,0,580,0,1740,0,8151,0,52390,190
convert int to string + string toLower,0,0,8,0,0,0,8,0,156493,2394,0,0,0,0,0,9,0,0,312990,8,5,0,0,0,0,0,156493,0,625976,393
string toLower + add and remove key to/from account,0,652,8,652,0,0,8,0,68587,2312,0,0,23798,326,0,9,0,326,136200,8,5,0,0,0,0,0,67935,0,272722,263
get signer receiver + float,0,0,8,0,0,0,8,0,16077,4055,0,0,0,0,0,9,0,0,124978,8,5,0,0,0,0,0,62487,0,203542,294
load and save long string on signers address + copy array from storage and save a duplicate,0,0,8,0,467,0,8,0,44283,4534,0,0,11675,0,0,9,1722,0,72266,8,5,0,0,0,0,0,24243,0,140792,170
transfer tokens,0,2480,8,0,0,0,8,0,13640,4117,0,0,0,0,3720,9,225,0,28522,8,5,0,1240,0,3720,1240,1240,0,43402,245
get public account,0,0,8,0,0,0,8,0,5634,2312,0,0,0,0,0,9,0,0,11270,8,5,0,0,0,0,0,5634,0,22538,30
add and remove key to/from account + convert int to string and concatenate it,0,66,8,66,0,0,8,0,38573,2394,0,0,2409,33,0,9,0,33,38577,8,5,0,0,0,0,0,19270,0,96420,81
get signer receiver,0,0,8,0,0,0,8,0,49854,3932,0,0,0,0,0,9,0,0,33238,8,5,0,0,0,0,0,16618,0,99710,356
convert int to string and concatenate it,0,0,8,0,0,0,8,0,6308,2394,0,0,0,0,0,9,0,0,6310,8,5,0,0,0,0,0,3154,0,15772,12
load and save empty string on signers address,0,0,8,0,0,0,8,0,49928,3468,0,0,0,0,0,9,1148,0,74894,8,5,0,0,0,0,0,24964,0,149786,166
mint NFT + copy array from storage,0,0,8,0,4883,0,8,0,28653,7293,0,0,96130,0,4760,9,931991,0,177519,8,5,0,4760,0,14280,0,62438,0,268610,712
mint NFT + float,0,0,8,0,1267,0,8,0,4940,4892,0,0,0,0,1235,9,243426,0,43093,8,5,0,1235,0,3705,0,18457,0,66490,156
path + call empty contract function,0,0,8,0,0,0,8,0,46452,2533,0,0,0,0,0,9,0,0,277948,8,5,0,0,0,0,0,138972,0,463372,319
reference tx + get account and get storage capacity,0,0,2744,0,0,0,2288,0,2280,1040168,0,456,0,0,0,2745,0,0,203005,2744,917,0,0,0,0,0,201177,0,406462,450
dict + ephemeral ref,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,36920,8,5,0,0,0,0,0,16386,12242,53306,65
load and save empty string on signers address + call empty contract function,0,0,8,0,0,0,8,0,64334,3689,0,0,0,0,0,9,1148,0,103234,8,5,0,0,0,0,0,38896,0,206464,240
get signer vault + bitwise,0,0,8,0,0,0,8,0,10029,3713,0,0,0,0,0,9,0,0,56224,8,5,0,0,0,0,0,28110,0,94363,148
call empty contract function + reference tx,0,0,8,0,0,0,8,0,14227,2533,0,0,0,0,0,9,0,0,197187,8,5,0,0,0,0,0,182956,0,394370,222
load and save empty string on signers address + copy array from storage and save a duplicate,0,0,8,0,502,0,8,0,94584,4534,0,0,12550,0,0,9,1681,0,148155,8,5,0,0,0,0,0,49551,0,292290,326
float + add key to account,0,2237,8,2237,0,0,8,0,4474,2312,0,0,163301,2237,0,9,0,0,7114,8,5,0,0,0,0,0,3555,0,15143,287
bitwise + load and save long string on signers address,0,0,8,0,0,0,8,0,6992,3468,0,0,0,0,0,9,1189,0,75858,8,5,0,0,0,0,0,36179,0,119029,95
get account and get storage capacity + load and save long string on signers address,0,0,1177,0,0,0,1177,0,35223,390530,0,167,0,0,0,1178,1189,0,52421,1177,673,0,0,0,0,0,17361,0,105005,193
get account and get storage used,0,0,8,0,0,0,8,27540,27540,2312,0,0,0,0,0,9,0,0,55082,8,5,0,0,0,0,0,27540,0,110162,384
call empty contract function,0,0,8,0,0,0,8,0,87956,2533,0,0,0,0,0,9,0,0,175914,8,5,0,0,0,0,0,87956,0,351826,379
get account and get storage used + character,0,0,8,0,0,0,8,2786,2786,2312,0,0,0,0,0,9,0,0,28110,8,5,0,0,0,0,0,14053,0,44949,65
load and save long string on signers address + get account and get balance,0,0,3827,0,0,0,3023,0,56891,472524,201,0,0,0,0,3828,1189,0,85240,3827,2015,0,0,0,0,0,28345,0,170476,287
get account and get balance + string toLower,0,0,9818,0,0,0,6003,0,9241,1273879,545,0,0,0,0,9819,0,0,17396,9818,3275,0,0,0,0,0,8151,0,34788,420
,0,3,6,0,0,0,6,0,15,4036,0,0,0,0,5,7,226,0,27,6,4,0,2,0,6,2,0,0,42,6
array append + function,0,0,8,31092,0,0,8,0,31092,2394,0,0,0,0,0,9,0,0,113326,8,5,0,0,0,0,0,56661,0,201079,215
ephemeral ref + create new account,118,118,2250,0,0,0,1188,0,118,2394,0,0,0,0,0,2251,0,0,210837,2250,1185,0,0,0,0,0,70317,0,281272,374
get public account + get account and get storage used,0,0,8,0,0,0,8,5997,9022,2394,0,0,0,0,0,9,0,0,18048,8,5,0,0,0,0,0,9022,0,36092,80
call empty contract function,0,0,8,0,0,0,8,0,37090,2533,0,0,0,0,0,9,0,0,74182,8,5,0,0,0,0,0,37090,0,148362,526
borrow array from storage,0,0,8,0,0,0,8,0,11423,4124,0,0,0,0,0,9,0,0,171347,8,5,0,0,0,0,0,68538,0,251308,1186
create new account + get signer address,87,87,1574,0,0,0,530,0,87,2394,0,0,0,0,0,1575,0,0,221636,1574,527,0,0,0,0,0,110816,0,332539,309
emit event,0,30992,8,0,0,0,8,0,61984,2533,0,0,0,0,30992,9,0,0,92978,8,5,0,0,0,0,0,30992,0,185954,348
ephemeral ref + add key to account,0,1705,8,1705,0,0,8,0,3410,2312,0,0,124465,1705,0,9,0,0,114597,8,5,0,0,0,0,0,38766,0,156773,335
call empty contract function + copy array from storage,0,0,8,0,0,0,8,0,6421,4222,0,0,19430,0,0,9,0,0,38105,8,5,0,0,0,0,0,16136,0,60662,63
iteration + get public account,0,0,8,5001,0,0,8,0,565842,2244,0,0,500100,0,0,9,0,0,1656793,8,5,0,0,0,0,0,1070943,0,3293578,2163
get signer vault + borrow array from storage,0,0,8,0,0,0,8,0,13236,4123,0,0,0,0,0,9,0,0,137288,8,5,0,0,0,0,0,55856,0,206380,335
reference tx + get account and get balance,0,0,3932,0,0,0,2406,0,654,501968,218,0,0,0,0,3933,0,0,46562,3932,1313,0,0,0,0,0,45904,0,93120,171
array append + call empty contract function,0,0,8,22447,0,0,8,0,36765,2615,0,0,0,0,0,9,0,0,73534,8,5,0,0,0,0,0,36765,0,147064,192
mint NFT + get signer address,0,0,8,0,4881,0,8,0,19040,2586,0,0,0,0,4760,9,928744,0,400218,8,5,0,4760,0,14280,0,188207,0,607465,487
,0,3,6,0,0,0,6,0,15,4036,0,0,0,0,5,7,226,0,27,6,4,0,2,0,6,2,0,0,42,7
get signer receiver,0,0,8,0,0,0,8,0,17250,4055,0,0,0,0,0,9,0,0,11502,8,5,0,0,0,0,0,5750,0,34502,130
get signer address + add and remove key to/from account,0,294,8,294,0,0,8,0,441,2312,0,0,10731,147,0,9,0,147,251465,8,5,0,0,0,0,0,125657,0,377563,250
function + array append,0,0,8,10447,0,0,8,0,10447,2394,0,0,0,0,0,9,0,0,109874,8,5,0,0,0,0,0,54935,0,175256,147
bitwise + dict,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,34852,8,5,0,0,0,0,0,17424,5001,52276,47
create new account + path,13,13,268,0,0,0,138,0,13,2312,0,0,0,0,0,269,0,0,32306,268,135,0,0,0,0,0,16151,0,48470,66
copy array from storage and save a duplicate,0,0,8,0,237,0,8,0,711,4657,0,0,5925,0,0,9,1722,0,4031,8,5,0,0,0,0,0,1422,0,6164,14
,0,1,1,3,3,1,0,0,2,3201,0,0,764,0,1,1,274,0,3,1,0,0,0,0,0,0,0,0,5,4
get public account + reference tx,0,0,8,0,0,0,8,0,44676,2312,0,0,0,0,0,9,0,0,285865,8,5,0,0,0,0,0,241185,0,571726,394
address + emit event,0,6244,8,0,0,0,8,0,12488,2533,0,0,0,0,6244,9,0,0,39494,8,5,0,0,0,0,0,16623,0,68605,242
borrow array from storage,0,0,8,0,0,0,8,0,7977,4124,0,0,0,0,0,9,0,0,119657,8,5,0,0,0,0,0,47862,0,175496,482
get account and get storage capacity + path,0,0,2948,0,0,0,2458,0,2450,1137724,0,490,0,0,0,2949,0,0,76002,2948,985,0,0,0,0,0,37264,0,115716,387
borrow array from storage + create new account,99,99,1889,0,0,0,998,0,5442,4001,0,0,0,0,0,1890,0,0,80347,1889,995,0,0,0,0,0,32157,0,117946,318
character + create new account,84,84,1688,0,0,0,848,0,84,2394,0,0,0,0,0,1689,0,0,124924,1688,845,0,0,0,0,0,62460,0,187468,372
get account and get available balance + character,0,0,3962,0,0,0,3303,659,6590,1502196,0,0,0,0,0,3963,0,0,9613,3962,1323,0,0,659,0,0,1180,0,17383,290
get public account,0,0,8,0,0,0,8,0,73353,2312,0,0,0,0,0,9,0,0,146708,8,5,0,0,0,0,0,73353,0,293414,501
get signer address + function,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,67698,8,5,0,0,0,0,0,33847,0,101545,82
dict + get signer address,0,0,8,0,0,0,8,0,0,2394,0,0,0,0,0,9,0,0,37996,8,5,0,0,0,0,0,18996,5001,56992,48
convert int to string and concatenate it + load and save long string on signers address,0,0,8,0,0,0,8,0,119686,3591,0,0,0,0,0,9,1189,0,137369,8,5,0,0,0,0,0,59843,0,316898,266
add key to account + create new account,170,1496,3068,1326,0,0,1028,0,2822,2394,0,0,96798,1326,0,3069,0,0,2996,3068,1025,0,0,0,0,0,1496,0,7314,436
,0,3,6,0,0,0,6,0,15,4036,0,0,0,0,5,7,226,0,27,6,4,0,2,0,6,2,0,0,42,8
convert int to string,0,0,8,0,0,0,8,0,54164,2394,0,0,0,0,0,9,0,0,108330,8,5,0,0,0,0,0,54164,0,216658,136
load and save empty string on signers address,0,0,8,0,0,0,8,0,13130,3591,0,0,0,0,0,9,1148,0,19697,8,5,0,0,0,0,0,6565,0,39392,79
get signer address + create new account,28,28,540,0,0,0,288,0,28,2394,0,0,0,0,0,541,0,0,70038,540,285,0,0,0,0,0,35017,0,105083,102
dict + array append,0,0,8,1091,0,0,8,0,1091,2394,0,0,0,0,0,9,0,0,28106,8,5,0,0,0,0,0,14051,12960,43248,67
bitwise,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,29228,8,5,0,0,0,0,0,14613,0,43841,30
call empty contract function + get signer vault,0,0,8,0,0,0,8,0,49434,3934,0,0,0,0,0,9,0,0,98872,8,5,0,0,0,0,0,49434,0,197740,262
transfer tokens + reference tx,0,1726,8,0,0,0,8,0,9493,4117,0,0,0,0,2589,9,225,0,172108,8,5,0,863,0,2589,863,153118,0,334719,283
,1,2,0,1,0,0,0,0,2,2134,0,0,73,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,8
float + reference tx,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,100695,8,5,0,0,0,0,0,92289,0,192984,160
dict + character,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,56908,8,5,0,0,0,0,0,28452,28158,85360,189
get account and get storage used,0,0,8,0,0,0,8,3596,3596,2312,0,0,0,0,0,9,0,0,7194,8,5,0,0,0,0,0,3596,0,14386,48
convert int to string and concatenate it + create new account and deploy contract,27,54,656,54,54,27,494,0,74839,33524,0,0,999,0,27,630,4455,0,74843,656,491,0,0,0,0,0,37406,0,187088,180
add and remove key to/from account + add key to account,0,1950,8,1950,0,0,8,0,3838,2312,0,0,137824,1888,0,9,0,62,3842,8,5,0,0,0,0,0,1888,0,9568,186
copy array from storage and save a duplicate + path,0,0,8,0,2241,0,8,0,6723,4657,0,0,56025,0,0,9,1722,0,162177,8,5,0,0,0,0,0,75484,0,244384,244
get public account + reference tx,0,0,8,0,0,0,8,0,65742,2326,0,0,0,0,0,9,0,0,424900,8,5,0,0,0,0,0,359154,0,849796,550
float + transfer tokens,0,2710,8,0,0,0,8,0,14905,4240,0,0,0,0,4065,9,225,0,60963,8,5,0,1355,0,4065,1355,16252,0,92120,349
dict,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,63956,8,5,0,0,0,0,0,31977,31977,95933,223
create new account and deploy contract,222,444,4226,444,444,222,1340,0,666,258944,0,0,8214,0,222,4005,36628,0,668,4226,1337,0,0,0,0,0,222,0,1556,448
get account and get storage used + get public account,0,0,8,0,0,0,8,7861,51059,2312,0,0,0,0,0,9,0,0,102122,8,5,0,0,0,0,0,51059,0,204240,286
add key to account + get signer vault,0,2008,8,2008,0,0,8,0,12391,3713,0,0,146584,2008,0,9,0,0,20770,8,5,0,0,0,0,0,10383,0,43544,233
borrow array from storage + reference tx,0,0,8,0,0,0,8,0,1285,4124,0,0,0,0,0,9,0,0,162143,8,5,0,0,0,0,0,150574,0,314002,162
get signer address + copy array from storage and save a duplicate,0,0,8,0,1714,0,8,0,5142,4657,0,0,42850,0,0,9,1722,0,242812,8,5,0,0,0,0,0,117119,0,365073,249
get account and get storage used + path,0,0,8,0,0,0,8,13273,13273,2394,0,0,0,0,0,9,0,0,91380,8,5,0,0,0,0,0,45688,0,150341,226
get account and get storage capacity,0,0,9476,0,0,0,7898,0,7890,3593840,0,1578,0,0,0,9477,0,0,7892,9476,3161,0,0,0,0,0,1578,0,17360,577
copy array from storage and save a duplicate + add key to account,0,1918,8,1918,3766,0,8,0,15134,4534,0,0,234164,1918,0,9,1681,0,67862,8,5,0,0,0,0,0,24514,0,107510,1124
get account and get balance + string toLower,0,0,3860,0,0,0,2362,0,23292,501656,214,0,0,0,0,3861,0,0,46160,3860,1289,0,0,0,0,0,22864,0,92316,166
get signer receiver + add key to account,0,1658,8,1658,0,0,8,0,11767,3932,0,0,121034,1658,0,9,0,0,8954,8,5,0,0,0,0,0,4475,0,25196,214
add and remove key to/from account,0,2992,8,2992,0,0,8,0,4488,2394,0,0,109208,1496,0,9,0,1496,4490,8,5,0,0,0,0,0,1496,0,10474,214
character + create new account,63,63,1205,0,0,0,638,0,63,2312,0,0,0,0,0,1206,0,0,93114,1205,635,0,0,0,0,0,46555,0,139732,348
get signer receiver + get public account,0,0,8,0,0,0,8,0,52071,4055,0,0,0,0,0,9,0,0,73374,8,5,0,0,0,0,0,36685,0,162130,310
borrow array from storage,0,0,8,0,0,0,8,0,6577,4001,0,0,0,0,0,9,0,0,98657,8,5,0,0,0,0,0,39462,0,144696,228
iteration + reference tx,0,0,8,380,0,0,8,0,38000,2312,0,0,38000,0,0,9,0,0,272646,8,5,0,0,0,0,0,233122,0,543768,409
transfer tokens + float,0,3120,8,0,0,0,8,0,17160,4240,0,0,0,0,4680,9,225,0,163284,8,5,0,1560,0,4680,1560,65260,0,245704,481
get account and get storage used + float,0,0,8,0,0,0,8,5504,5504,2312,0,0,0,0,0,9,0,0,52426,8,5,0,0,0,0,0,26211,0,84141,166
bool,0,0,8,0,0,0,8,0,0,2312,0,0,0,0,0,9,0,0,127560,8,5,0,0,0,0,0,63779,0,191339,151
bool + convert int to string and concatenate it,0,0,8,0,0,0,8,0,14694,2312,0,0,0,0,0,9,0,0,47122,8,5,0,0,0,0,0,23559,0,85375,129
get signer vault,0,0,8,0,0,0,8,0,4672,3713,0,0,0,0,0,9,0,0,9346,8,5,0,0,0,0,0,4672,0,18690,62
get public account + copy array from storage and save a duplicate,0,0,8,0,446,0,8,0,30228,4534,0,0,11150,0,0,9,1681,0,65366,8,5,0,0,0,0,0,31566,0,127160,180
